Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
Nước sữa chua Suntory bạc hà 350ml,Sản phẩm thường,Ăn Uống,4901777241282,4901777241282,Có,26000,30000,29000,10000,30000,32000,lon (24),26000,0,26000,0,26000,0,26000,0,26000,0
2425-Nước cam tươi 160ml,Sản phẩm thường,Ăn Uống,4901777242425,4901777242425,Có,13000,15000,15000,20000,15000,15500,Lon(30),13000,0,13000,0,13000,0,13000,0,13000,0
Nước ép Suntory vị chanh 350ml,Sản phẩm thường,Ăn Uống,4901777252981,4901777252981,Có,26000,30000,29000,10000,30000,32000,lon (24),26000,0,26000,0,26000,0,26000,0,26000,0
Nước ép Sutory vị nho tím 350ml,Sản phẩm thường,Ăn Uống,4901777253063,4901777253063,Có,28000,30000,30000,45000,30000,32000,lon (24),28000,0,28000,0,28000,0,28000,0,28000,0
Nước ép Suntory vị đào 350ml,Sản phẩm thường,Ăn Uống,4901777253100,4901777253100,Có,26000,30000,29000,10000,30000,32000,lon (24),26000,0,26000,0,26000,0,26000,0,26000,0
Trà sữa nước lọc vị cam ,Sản phẩm thường,Ăn Uống,4901777285491,4901777285491,Có,33000,28000,28000,25000,28000,30000,Chai ( 24),33000,0,33000,0,33000,0,33000,0,33000,0
5705-Nước lọc vị bạc hà ,Sản phẩm thường,Ăn Uống,4901777285705,4901777285705,Có,5000,28000,28000,40000,28000,30000,Chai (24),5000,0,5000,0,5000,0,5000,0,5000,0
Trà nước lọc vị chanh ,Sản phẩm thường,Ăn Uống,4901777292635,4901777292635,Có,5000,28000,28000,25000,28000,32000,Chai (24),5000,0,5000,0,5000,0,5000,0,5000,0
Bia Suntory Premium Malt's 350ml LMT,Sản phẩm thường,Ăn Uống,4901777302204,4901777302204,Có,66667,73000,73000,90000,73000,72000,Lon(24),66667,0,66667,0,66667,0,66667,0,66667,0
Nước lọc trà chanh,Sản phẩm thường,Ăn Uống,4901777304895,4901777304895,Có,33000,28000,28000,50000,28000,32000,Chai(24),33000,0,33000,0,33000,0,33000,0,33000,0
Trà sữa nước lọc Suntory ,Sản phẩm thường,Ăn Uống,4901777309821,4901777309821,Có,30000,28000,28000,30000,28000,30000,Chai(24),30000,0,30000,0,30000,0,30000,0,30000,0
0019-Trà đậu đen túi lọc SKK ,Sản phẩm thường,Ăn Uống,4901787060019,4901787060019,Có,140000,150000,150000,200000,150000,155000,Gói,140000,0,140000,0,140000,0,140000,0,140000,0
Rong biển cuộn cơm,Sản phẩm thường,Ăn Uống,4901810003754,4901810003754,Có,45000,55000,55000,90000,55000,55000,gói,45000,0,45000,0,45000,0,45000,0,45000,0
Hạt nêm gà rau củ Topvalu 60g,Sản phẩm thường,Ăn Uống,4901810011926,4901810011926,Có,30000,33000,32000,45000,33000,35000,gói (20x8),30000,99,30000,113,30000,72,30000,0,30000,0
Rong biển nấu canh,Sản phẩm thường,Ăn Uống,4901810018567,4901810018567,Có,40000,45000,45000,50000,45000,45000,gói,40000,0,40000,0,40000,0,40000,0,40000,0
5011-Mật Ong Topvalu 500g,Sản phẩm thường,Ăn Uống,4901810065011,4901810065011,Có,135000,150000,145000,250000,150000,155000,Chai(10),135000,11,135000,5,135000,12,135000,0,135000,0
Hạt nêm Topvalu rau củ  80g,Sản phẩm thường,Ăn Uống,4901810137190,4901810137190,Có,27000,30000,29000,40000,30000,32000,gói (10),27000,5,27000,31,27000,2,27000,0,27000,0
7319-Sốt cà chua Topvalu Organic 295g,Sản phẩm thường,Ăn Uống,4901810167319,4901810167319,Có,48000,58000,55000,80000,58000,60000,chai(10),48000,0,48000,0,48000,1,48000,0,48000,0
Phô mai rắc Aeon,Sản phẩm thường,Ăn Uống,4901810506163,4901810506163,Có,82000,90000,90000,30000,90000,90000,gói,82000,0,82000,0,82000,0,82000,0,82000,0
5097-Cá saba hộp 150g màu đỏ,Sản phẩm thường,Ăn Uống,4901901145097,4901901145097,Có,55000,63000,60000,85000,63000,65000,Hộp(24x4),55000,0,55000,0,55000,0,55000,0,55000,0
5691-Cá thu hấp miso Maruha Nichiro 190g,Sản phẩm thường,Ăn Uống,4901901145691,4901901145691,Có,50000,60000,55000,75000,60000,63000,hộp(24),50000,48,50000,32,50000,28,50000,0,50000,0
5899-Cá saba xanh hộp 200g,Sản phẩm thường,Ăn Uống,4901901145899,4901901145899,Có,55500,63000,60000,90000,63000,65000,Hộp(24*4),55500,0,55500,0,55500,0,55500,0,55500,0
1159-Xúc xích cá Maruha Nichiro,Sản phẩm thường,Ăn Uống,4901901221159,4901901221159,Có,25000,30000,30000,45000,30000,35000,Gói(20),25000,0,25000,0,25000,0,25000,0,25000,0
7416-Thịt cua hộp Maruha Nichiro 100g,Sản phẩm thường,Ăn Uống,4901901267416,4901901267416,Có,123000,135000,130000,180000,135000,138000,Hộp(24),123000,0,123000,0,123000,0,123000,0,123000,0
2975-Xúc xích cá DHA + EPA,Sản phẩm thường,Ăn Uống,4901901292975,4901901292975,Có,40000,50000,50000,70000,50000,55000,Block(30),40000,0,40000,0,40000,0,40000,0,40000,0
Thịt gà đóng hộp,Sản phẩm thường,Ăn Uống,4901901307556,4901901307556,Có,27000,35000,35000,45000,35000,35000,hộp,27000,0,27000,0,27000,0,27000,0,27000,0
Cá đao  DHA 100g ,Sản phẩm thường,Ăn Uống,4901901356141,4901901356141,Có,38000,42000,42000,55000,42000,45000,Hộp ( 30),38000,0,38000,0,38000,0,38000,0,38000,0
Xúc xích cá lock 4 vàng,Sản phẩm thường,Ăn Uống,4901901555186,4901901555186,Có,38000,45000,45000,70000,45000,50000,Gói ( 30),38000,0,38000,0,38000,0,38000,0,38000,0
3609-Cá mòi 70g ,Sản phẩm thường,Ăn Uống,4901901573609,4901901573609,Có,35000,40000,38000,60000,40000,42000,Hộp(30),35000,8,35000,0,35000,2,35000,0,35000,0
3623-Cá mòi hầm Maruha Nichiro,Sản phẩm thường,Ăn Uống,4901901573623,4901901573623,Có,35000,40000,38000,55000,40000,42000,Hộp(30),35000,155,35000,67,35000,6,35000,0,35000,0
2120-Thịt cua hộp Maruha Nichiro,Sản phẩm thường,Ăn Uống,4901901582120,4901901582120,Có,102000,113000,110000,150000,113000,115000,Hộp(48),102000,39,102000,23,102000,27,102000,0,102000,0
Rong biển nấu nước dùng ,Sản phẩm thường,Ăn Uống,4901925176251,4901925176251,Có,72000,82000,82000,110000,82000,85000,Gói (20),72000,0,72000,0,72000,0,72000,0,72000,0
8332-Đậu phộng Porippy,Sản phẩm thường,Ăn Uống,4901930008332,4901930008332,Có,20000,25000,25000,40000,25000,30000,Gói(5*10),20000,0,20000,0,20000,0,20000,0,20000,0
2420-Đậu phộng Kaki,Sản phẩm thường,Ăn Uống,4901930022420,4901930022420,Có,20000,25000,25000,40000,25000,30000,Gói(5*10),20000,0,20000,0,20000,0,20000,0,20000,0
1255-Đậu phộng thập cẩm Porippy 180g,Sản phẩm thường,Ăn Uống,4901930101255,4901930101255,Có,57000,65000,65000,100000,65000,68000,Gói(12),57000,0,57000,0,57000,0,57000,0,57000,0
2152-Đồ nhậu tổng hợp 14 gói Denroku ,Sản phẩm thường,Ăn Uống,4901930112152,4901930112152,Có,117000,130000,130000,170000,130000,132000,Gói(8),117000,0,117000,0,117000,0,117000,0,117000,0
Đồ nhậu 152g ,Sản phẩm thường,Ăn Uống,4901930125183,4901930125183,Có,60000,70000,70000,100000,70000,75000,Gói (12),60000,0,60000,0,60000,0,60000,0,60000,0
đồ nhậu các loại hạt ,Sản phẩm thường,Ăn Uống,4901930128047,4901930128047,Có,50000,60000,60000,80000,60000,60000,Gói (12),50000,0,50000,0,50000,0,50000,0,50000,0
1122-Đậu phộng thập cẩm Ikaten,Sản phẩm thường,Ăn Uống,4901930131122,4901930131122,Có,20000,25000,25000,40000,25000,30000,Gói(5*10),20000,0,20000,0,20000,0,20000,0,20000,0
5044-Đậu phộng vi cá thập cẩm,Sản phẩm thường,Ăn Uống,4901930145044,4901930145044,Có,20000,25000,25000,40000,25000,30000,Gói(50),20000,0,20000,0,20000,0,20000,0,20000,0
Mì ly vị đậu xanh,Sản phẩm thường,Ăn Uống,4901990024525,4901990024525,Có,30000,30000,30000,45000,30000,30000,Hộp (12),30000,0,30000,0,30000,0,30000,0,30000,0
Hoành thánh Tonkotsu vị súp trứng 28g,Sản phẩm thường,Ăn Uống,4901990050203,4901990050203,Có,23000,28000,27000,30000,28000,29000,Hộp(12),23000,0,23000,0,23000,0,23000,0,23000,0
Hoành thánh Tonkotsu vị nước tương,Sản phẩm thường,Ăn Uống,4901990050425,4901990050425,Có,23000,28000,27000,30000,28000,29000,Hộp (12),23000,0,23000,0,23000,0,23000,0,23000,0
Hoành thánh Tonkotsu vị hải sản 33g,Sản phẩm thường,Ăn Uống,4901990051545,4901990051545,Có,23000,28000,27000,30000,28000,29000,Hộp(12),23000,0,23000,0,23000,0,23000,0,23000,0
Hoành thánh Tonkotsu vị truyền thống 37g,Sản phẩm thường,Ăn Uống,4901990051798,4901990051798,Có,23000,28000,27000,30000,28000,29000,Hộp(12),23000,0,23000,0,23000,0,23000,0,23000,0
Hoành thánh Tonkotsu vị súp Wakame,Sản phẩm thường,Ăn Uống,4901990051927,4901990051927,Có,23000,28000,27000,30000,28000,29000,Hộp(12),23000,0,23000,0,23000,0,23000,0,23000,0
2060-Hoành thánh Toyo đỏ suisan cá rau củ,Sản phẩm thường,Ăn Uống,4901990062060,4901990062060,Có,33000,29000,28000,45000,29000,30000,Gói(20),33000,0,33000,0,33000,1,33000,0,33000,0
2084-Hoành thánh Toyo xanh suisan tôm rau củ,Sản phẩm thường,Ăn Uống,4901990062084,4901990062084,Có,22000,29000,28000,45000,29000,30000,Gói(20),22000,2,22000,0,22000,2,22000,0,22000,0
Mì Sanyo Ramen vị xương hầm ,Sản phẩm thường,Ăn Uống,4901990510998,4901990510998,Có,75000,85000,85000,130000,85000,90000,Gói(6),75000,0,75000,0,75000,0,75000,0,75000,0
Mì không chiên Toyo Suisan vị nước tương,Sản phẩm thường,Ăn Uống,4901990513036,4901990513036,Có,20000,45000,45000,25000,45000,45000,gói,20000,0,20000,0,20000,0,20000,0,20000,0
Mì không chiên Toyo Suisan vị nước tương 5 gói,Sản phẩm thường,Ăn Uống,4901990513043,4901990513043,Có,87000,93000,90000,125000,93000,95000,Gói(6),87000,0,87000,0,87000,0,87000,0,87000,0
Mì không chiên Toyo Suisan vị Miso 108g,Sản phẩm thường,Ăn Uống,4901990513074,4901990513074,Có,18000,22000,22000,25000,22000,22000,Gói,18000,5,18000,0,18000,0,18000,0,18000,0
Mì không chiên Toyo Suisan vị Miso truyền thống 5 gói,Sản phẩm thường,Ăn Uống,4901990513081,4901990513081,Có,87000,100000,95000,125000,100000,105000,Gói(6),87000,1,87000,0,87000,0,87000,0,87000,0
Mì gói Sanyo xương hầm 5 gói,Sản phẩm thường,Ăn Uống,4901990513111,4901990513111,Có,87000,93000,90000,130000,93000,98000,Gói(6),87000,0,87000,0,87000,0,87000,0,87000,0
Mì không chiên Toyo Suisan vị soup 112g,Sản phẩm thường,Ăn Uống,4901990513135,4901990513135,Có,18000,22000,22000,25000,22000,22000,Gói,18000,5,18000,0,18000,9,18000,0,18000,0
Mì không chiên Toyo Suisan vị soup 5 gói,Sản phẩm thường,Ăn Uống,4901990513142,4901990513142,Có,87000,93000,90000,125000,93000,95000,Gói(6),87000,0,87000,0,87000,3,87000,0,87000,0
Mì không chiên Toyo Suisan vị thịt xào 101g,Sản phẩm thường,Ăn Uống,4901990513166,4901990513166,Có,20000,40000,40000,25000,40000,40000,gói,20000,0,20000,0,20000,0,20000,0,20000,0
Mì không chiên Toyo Suisan vị thịt xào 5 gói,Sản phẩm thường,Ăn Uống,4901990513173,4901990513173,Có,88000,93000,90000,125000,93000,95000,Gói(6),88000,0,88000,0,88000,0,88000,0,88000,0
Mì không chiên Toyo Suisan vị xương hầm 88g,Sản phẩm thường,Ăn Uống,4901990513357,4901990513357,Có,18000,22000,22000,25000,22000,22000,Gói,18000,0,18000,0,18000,4,18000,0,18000,0
Mì không chiên Toyo Suisan vị xương hầm 5 gói,Sản phẩm thường,Ăn Uống,4901990513364,4901990513364,Có,87000,100000,95000,125000,100000,105000,Gói(6),87000,0,87000,0,87000,1,87000,0,87000,0
Lẩu Oden ,Sản phẩm thường,Ăn Uống,4902012312170,4902012312170,Có,42000,48000,48000,65000,48000,50000,Gói (20),42000,0,42000,0,42000,0,42000,0,42000,0
8028-Muối Chiyoda 1kg,Sản phẩm thường,Ăn Uống,4902012318028,4902012318028,Có,55000,62000,60000,90000,62000,65000,Gói 10,55000,12,55000,18,55000,9,55000,0,55000,0
1333-Nước tương Markin Sashimi 200ml,Sản phẩm thường,Ăn Uống,4902032111333,4902032111333,Có,15000,23000,22000,40000,23000,24000,chai,15000,3,15000,0,15000,0,15000,0,15000,0
Cá ngừ nướng muối,Sản phẩm thường,Ăn Uống,4902046062317,4902046062317,Có,105000,115000,115000,150000,115000,115000,Hộp,105000,0,105000,0,105000,0,105000,0,105000,0
Ruốc trộn trứng cá hoa anh đào 130g,Sản phẩm thường,Ăn Uống,4902046765317,4902046765317,Có,102000,115000,115000,150000,115000,115000,Hũ (15),102000,0,102000,0,102000,0,102000,0,102000,0
Cá thu Nhật 100g,Sản phẩm thường,Ăn Uống,4902056012203,4902056012203,Có,35000,38000,38000,50000,38000,42000,Hộp (24),35000,0,35000,0,35000,0,35000,0,35000,0
Lươn nướng 100g,Sản phẩm thường,Ăn Uống,4902056012722,4902056012722,Có,38000,38000,38000,55000,38000,42000,Hôp (30),38000,0,38000,0,38000,0,38000,0,38000,0
Cá thu củ cải,Sản phẩm thường,Ăn Uống,4902056012869,4902056012869,Có,35000,38000,38000,55000,38000,42000,Hộp ( 30),35000,0,35000,0,35000,0,35000,0,35000,0
Cá mồi nước tương 100g,Sản phẩm thường,Ăn Uống,4902056022240,4902056022240,Có,35000,35000,35000,50000,35000,25000,Hộp (30),35000,126,35000,78,35000,7,35000,0,35000,0
2288-Cá mòi kho tương 140g,Sản phẩm thường,Ăn Uống,4902056022288,4902056022288,Có,30000,38000,32000,50000,38000,42000,Hộp(24),30000,0,30000,0,30000,0,30000,0,30000,0
Cá mòi luộc Miso 100g,Sản phẩm thường,Ăn Uống,4902056022455,4902056022455,Có,35000,38000,38000,55000,38000,40000,Hộp ( 30),35000,179,35000,70,35000,17,35000,0,35000,0
2714-Cá mòi 80g,Sản phẩm thường,Ăn Uống,4902056022714,4902056022714,Có,35000,40000,38000,55000,40000,42000,Hộp(30),35000,100,35000,36,35000,54,35000,0,35000,0
Cá thu hộp xanh,Sản phẩm thường,Ăn Uống,4902056031570,4902056031570,Có,32000,38000,38000,50000,38000,42000,Hộp (24),32000,0,32000,0,32000,0,32000,0,32000,0
2577-Cá thu sốt tương Miso Tahara 150g,Sản phẩm thường,Ăn Uống,4902056032577,4902056032577,Có,30000,38000,38000,50000,38000,40000,Hộp(24),30000,0,30000,0,30000,0,30000,0,30000,0
2614-Cá thu hấp miso Choshita 150g,Sản phẩm thường,Ăn Uống,4902056032614,4902056032614,Có,37000,42000,40000,60000,42000,43000,hộp(24),37000,54,37000,32,37000,38,37000,0,37000,0
3543-Cá thu đóng hộp Choshita 150g,Sản phẩm thường,Ăn Uống,4902056033543,4902056033543,Có,37000,42000,40000,60000,42000,43000,hộp(24),37000,60,37000,27,37000,36,37000,0,37000,0
Cá thu hộp đỏ,Sản phẩm thường,Ăn Uống,4902056033567,4902056033567,Có,32000,38000,38000,50000,38000,42000,Hộp,32000,0,32000,0,32000,0,32000,0,32000,0
Cá mòi nướng sake,Sản phẩm thường,Ăn Uống,4902056042293,4902056042293,Có,35000,38000,38000,50000,38000,42000,hộp (30),35000,0,35000,0,35000,0,35000,0,35000,0
Sò huyết hấp măng,Sản phẩm thường,Ăn Uống,4902056042545,4902056042545,Có,18000,23000,23000,30000,23000,25000,hộp (24),18000,0,18000,0,18000,0,18000,0,18000,0
Chocola trái tim,Sản phẩm thường,Ăn Uống,4902060622047,4902060622047,Có,128000,145000,145000,130000,145000,145000,hộp,128000,0,128000,0,128000,0,128000,0,128000,0
0007-Giấm Shinya Tasaki 500ml,Sản phẩm thường,Ăn Uống,4902087120007,4902087120007,Có,55000,65000,65000,80000,65000,70000,Chai,55000,0,55000,0,55000,0,55000,0,55000,0
Cocacola lon 500ml,Sản phẩm thường,Ăn Uống,4902102014281,4902102014281,Có,18750,25000,25000,25000,25000,25000,cái,18750,0,18750,0,18750,0,18750,0,18750,0
9187-Cocacola nhí 160ml,Sản phẩm thường,Ăn Uống,4902102019187,4902102019187,Có,11667,13334,12667,20000,13334,14000,Lon (30),11667,0,11667,3,11667,7,11667,0,11667,0
4494-Nước ngọt Fanta vị cam 160ml,Sản phẩm thường,Ăn Uống,4902102034494,4902102034494,Có,13000,14334,14334,20000,14334,15000,Lon(30),13000,0,13000,0,13000,0,13000,0,13000,0
4517-Nước ngọt Fanta vị nho 160ml,Sản phẩm thường,Ăn Uống,4902102034517,4902102034517,Có,13000,14334,14334,20000,14334,15000,Lon(30),13000,0,13000,0,13000,0,13000,0,13000,0
8690-Cocacola chai vặn 300ml,Sản phẩm thường,Ăn Uống,4902102038690,4902102038690,Có,21458,23334,22500,32000,23334,23750,Chai(24),21458,0,21458,0,21458,0,21458,0,21458,0
Cocacola thùng 500ml,Sản phẩm thường,Ăn Uống,4902102042970,4902102042970,Có,450000,540000,540000,560000,540000,540000,thùng,450000,0,450000,0,450000,0,450000,0,450000,0
Nước uống sprite 160ml,Sản phẩm thường,Ăn Uống,4902102072373,4902102072373,Có,13334,14334,14334,20000,14334,15000,lon(30),13334,0,13334,0,13334,0,13334,0,13334,0
Fanta cam 500ml ,Sản phẩm thường,Ăn Uống,4902102076395,4902102076395,Có,24000,30000,30000,10000,30000,30000,Chai ( 24),24000,0,24000,0,24000,0,24000,0,24000,0
Fanta nho 500ml,Sản phẩm thường,Ăn Uống,4902102076579,4902102076579,Có,24000,30000,30000,10000,30000,30000,Chai ( 24),24000,0,24000,0,24000,0,24000,0,24000,0
Trà sữa Royal 280g,Sản phẩm thường,Ăn Uống,4902102086233,4902102086233,Có,20000,25000,25000,15000,25000,25000,Thùng ( 24),20000,0,20000,0,20000,0,20000,0,20000,0
0165-Coca Clear 0 Calorie  500ml,Sản phẩm thường,Ăn Uống,4902102130165,4902102130165,Có,21041,23333,23333,20000,23333,23750,Chai(24),21041,0,21041,0,21041,0,21041,0,21041,0
1896-Nước ngọt Fanta thạch vị xoài 180ml,Sản phẩm thường,Ăn Uống,4902102131896,4902102131896,Có,18667,19667,19667,25000,19667,20000,Lon(30),18667,0,18667,0,18667,0,18667,0,18667,0
1919-Nước ngọt Fanta thạch vị cam 180ml,Sản phẩm thường,Ăn Uống,4902102131919,4902102131919,Có,18667,19667,19667,25000,19667,20000,Lon(30),18667,0,18667,0,18667,0,18667,0,18667,0
2107-Coca Special Tokyo chai cao 250ml,Sản phẩm thường,Ăn Uống,4902102132107,4902102132107,Có,20667,22000,21667,30000,22000,22334,Chai(30),20667,9,20667,2,20667,1,20667,0,20667,0
3791-Trà sữa Royal Kochakaden 270ml,Sản phẩm thường,Ăn Uống,4902102133791,4902102133791,Có,30000,33000,32000,45000,33000,35000,Lon(24),30000,42,30000,46,30000,23,30000,0,30000,0
1704-Coca Japan National Rugby Team 250ml,Sản phẩm thường,Ăn Uống,4902102135498,4902102135498,Có,22833,24500,24000,32000,24500,25000,Chai(30),22833,0,22833,0,22833,0,22833,0,22833,0
2848-Mì Nissin vị nước tương 5 gói,Sản phẩm thường,Ăn Uống,4902105102848,4902105102848,Có,50000,55000,55000,50000,55000,60000,Gói(6),50000,0,50000,0,50000,0,50000,0,50000,0
Mì Nissin 3 vị trứng đỏ,Sản phẩm thường,Ăn Uống,4902105103234,4902105103234,Có,48000,55000,55000,65000,55000,55000,Gói (12),48000,0,48000,0,48000,0,48000,0,48000,0
Mì Nissin 3 vị trứng vàng,Sản phẩm thường,Ăn Uống,4902105104491,4902105104491,Có,48000,55000,55000,65000,55000,55000,Gói (12),48000,0,48000,0,48000,0,48000,0,48000,0
Mì ăn liền Nissin nước tương (gói 3 vắt),Sản phẩm thường,Ăn Uống,4902105106839,4902105106839,Có,47000,52000,52000,70000,52000,55000,Gói(9),47000,0,47000,0,47000,0,47000,0,47000,0
6846-Mì ăn liền Nissin vị Miso (gói 3 vắt),Sản phẩm thường,Ăn Uống,4902105106846,4902105106846,Có,47000,52000,52000,70000,52000,55000,Gói(9),47000,0,47000,0,47000,0,47000,0,47000,0
8529-Mì Apaman đỏ sợi mì ramen sốt Shoyu,Sản phẩm thường,Ăn Uống,4902105108529,4902105108529,Có,53000,50000,50000,80000,50000,55000,Gói(12),53000,0,53000,0,53000,0,53000,0,53000,0
8536-Mì Apaman Xanh Udon hải sản ,Sản phẩm thường,Ăn Uống,4902105108536,4902105108536,Có,53000,50000,47000,75000,50000,55000,Gói(12),53000,0,53000,0,53000,0,53000,0,53000,0
7084-Mì ly Apaman xanh lá 32g,Sản phẩm thường,Ăn Uống,4902105227084,4902105227084,Có,25000,27000,26000,35000,27000,28000,hũ(15),25000,0,25000,0,25000,0,25000,0,25000,0
1208-Giấm hạt Mitsukan 500 ml,Sản phẩm thường,Ăn Uống,4902106271208,4902106271208,Có,15000,50000,50000,60000,50000,52000,chai(10),15000,6,15000,0,15000,0,15000,0,15000,0
1330-Giấm táo Mizkan 500ml,Sản phẩm thường,Ăn Uống,4902106321330,4902106321330,Có,60000,68000,65000,100000,68000,70000,Chai(10),60000,14,60000,15,60000,5,60000,0,60000,0
